user_id,amount,timestamp,transaction_type,country,ip_address,device
CC_3042,2030.33,19-05-2025 11:42,purchase,Canada,180.137.192.89,iPhone
CC_9652,3421.97,31-01-2025 20:13,subscription,Australia,247.44.173.239,Linux
CC_4687,878.2,25-09-2025 06:40,refund,UAE,244.14.109.127,MacBook
CC_3793,1869.55,24-03-2025 10:53,withdrawal,Germany,213.139.218.197,Android
CC_5752,1499.39,02-08-2025 18:04,withdrawal,Germany,1.189.162.146,MacBook
CC_4562,4615.67,26-01-2025 19:10,online_payment,Australia,15.92.2.158,MacBook
CC_6382,1495.26,20-03-2025 00:49,purchase,UAE,228.185.48.103,Windows
CC_1145,511.18,25-12-2025 07:07,refund,USA,136.132.231.40,MacBook
CC_3029,4565.98,06-01-2025 00:46,refund,Singapore,58.121.102.96,Windows
CC_6971,2144.57,13-05-2025 15:51,subscription,Singapore,28.254.113.169,MacBook
CC_3651,703.67,13-11-2025 00:00,purchase,UAE,227.223.182.51,Android
CC_4105,1428.07,08-04-2025 08:13,online_payment,Canada,191.85.231.9,iPhone
CC_4260,4742.14,13-07-2025 13:11,purchase,Canada,126.141.127.205,iPhone
CC_6322,3756.69,19-10-2025 04:20,subscription,Canada,34.29.246.28,Android
CC_3066,781.93,31-12-2025 02:08,purchase,Germany,14.174.213.88,MacBook
CC_1131,2174.47,30-07-2025 18:47,withdrawal,Australia,22.195.110.64,Linux
CC_3498,3647.6,17-05-2025 01:37,refund,Singapore,197.30.222.68,iPhone
CC_8031,996.07,17-03-2025 01:11,subscription,UK,49.255.219.152,iPhone
CC_4758,606.7,20-10-2025 04:55,purchase,Singapore,254.50.238.38,MacBook
CC_1289,3084.25,08-03-2025 05:12,purchase,Canada,105.135.79.180,iPhone
CC_4633,1684.21,15-12-2025 22:32,purchase,Canada,165.14.78.29,Windows
CC_6956,1406.38,13-09-2025 14:35,online_payment,Germany,82.230.13.47,Android
CC_1008,265.39,23-08-2025 05:03,refund,Singapore,121.72.233.156,Android
CC_8059,928.28,24-12-2025 17:51,withdrawal,UAE,78.29.25.172,Android
CC_3134,1659.4,21-09-2025 03:39,subscription,UAE,61.167.71.54,Linux
CC_7292,440.72,19-03-2025 10:52,refund,USA,11.151.248.234,iPhone
CC_4160,3524.78,13-03-2025 19:48,purchase,UAE,78.186.122.254,iPhone
CC_9741,3605.24,01-02-2025 21:39,refund,Germany,108.141.183.65,Linux
CC_6690,4475.09,23-11-2025 13:47,purchase,Canada,18.124.108.135,Linux
CC_1358,838.84,19-07-2025 15:05,refund,Singapore,12.245.145.16,iPhone
CC_7512,2477.65,24-02-2025 14:28,refund,Australia,193.131.99.144,MacBook
CC_7567,3038.06,31-05-2025 16:16,refund,India,41.147.56.152,Android
CC_9401,2279.93,08-07-2025 11:27,withdrawal,Germany,76.182.69.142,Android
CC_3803,1123.53,23-06-2025 11:08,withdrawal,India,164.38.242.227,Windows
CC_3178,1355.82,07-02-2025 12:22,refund,Germany,137.30.1.167,Windows
CC_7047,1626.19,12-07-2025 06:24,refund,Canada,230.157.76.84,Android
CC_1170,4120.54,09-06-2025 16:11,withdrawal,UK,66.249.5.138,Linux
CC_2743,3614.4,06-10-2025 03:36,withdrawal,Germany,210.114.57.84,Windows
CC_4341,2910.41,15-10-2025 23:13,refund,Australia,60.187.186.112,Windows
CC_3430,4511.33,10-03-2025 05:22,online_payment,UK,118.48.209.221,iPhone
CC_4094,2850.44,12-05-2025 08:50,withdrawal,India,80.42.227.46,MacBook
CC_4077,351.92,22-02-2025 11:08,online_payment,Germany,117.233.166.249,MacBook
CC_2642,3622.91,10-04-2025 23:20,purchase,USA,97.99.6.29,Android
CC_1716,665.23,02-03-2025 20:56,withdrawal,UK,241.161.154.4,Android
CC_2742,2714.14,04-09-2025 09:47,purchase,Germany,36.123.195.145,MacBook
CC_3672,1540.39,15-12-2025 17:31,refund,Germany,15.140.178.69,Linux
CC_3016,110.93,02-02-2025 10:08,purchase,Singapore,27.131.227.215,MacBook
CC_3323,11.05,13-06-2025 08:08,purchase,Germany,110.99.38.91,Windows
CC_4700,4608.85,08-10-2025 03:53,purchase,Australia,44.254.29.58,Android
CC_5617,1789.75,01-09-2025 00:15,purchase,UAE,237.237.236.22,Android
CC_3475,894.45,01-09-2025 19:49,subscription,UK,174.109.39.229,Windows
CC_5702,1745.19,17-03-2025 16:10,withdrawal,Australia,170.95.239.68,Android
CC_1035,4309.26,19-04-2025 05:43,refund,UAE,38.100.115.185,MacBook
CC_2102,570.25,08-11-2025 06:17,withdrawal,UK,24.83.255.33,iPhone
CC_7308,1766.28,26-12-2025 20:53,online_payment,Australia,178.250.106.155,Windows
CC_3264,4011.69,29-06-2025 01:33,online_payment,Canada,141.128.138.137,MacBook
CC_9724,2683.38,17-06-2025 13:32,online_payment,USA,149.184.108.135,Linux
CC_4593,3516.95,21-06-2025 06:17,withdrawal,India,53.255.218.5,Windows
CC_8764,4788.29,22-03-2025 05:07,purchase,UAE,93.218.218.222,iPhone
CC_5828,2304.64,03-11-2025 14:51,refund,Germany,212.58.15.192,iPhone
CC_2920,4810.45,15-04-2025 04:26,online_payment,India,179.248.109.96,Android
CC_2736,3315.42,23-02-2025 17:13,online_payment,UK,8.38.94.37,Android
CC_5014,389.94,31-10-2025 06:46,refund,UK,121.191.36.192,Linux
CC_5907,2353.57,03-09-2025 15:23,online_payment,India,74.29.40.16,Android
CC_3843,2518.96,08-01-2025 21:55,online_payment,Canada,175.243.225.117,Linux
CC_5227,4596.16,11-08-2025 20:19,refund,Canada,239.41.70.250,Android
CC_9544,1890.91,02-04-2025 02:51,refund,Canada,159.15.57.101,iPhone
CC_2264,4083.71,08-12-2025 02:30,online_payment,UAE,168.165.104.212,MacBook
CC_3700,278.08,28-09-2025 12:03,online_payment,Germany,70.28.27.20,Windows
CC_6496,145.1,25-07-2025 11:55,refund,USA,17.55.153.3,Windows
CC_4075,2760.7,24-01-2025 13:39,refund,Singapore,22.251.146.145,Android
CC_8926,233.17,18-08-2025 01:41,purchase,Singapore,3.252.92.193,Windows
CC_7523,2503.58,17-08-2025 23:48,online_payment,UAE,250.34.180.173,Android
CC_6428,2039.4,15-03-2025 13:09,subscription,UK,7.151.204.98,MacBook
CC_1612,1454.15,21-04-2025 08:18,online_payment,USA,227.161.24.244,iPhone
CC_4533,4038.34,13-04-2025 13:45,refund,UAE,115.202.34.87,Windows
CC_6903,3119.24,10-11-2025 18:32,purchase,Canada,62.54.157.156,Android
CC_3496,2836.67,29-12-2025 06:50,purchase,India,37.197.223.80,Linux
CC_2428,2497.07,28-11-2025 04:20,withdrawal,UK,240.76.42.18,Windows
CC_6952,1770.08,21-02-2025 19:09,refund,Australia,67.253.122.251,Windows
CC_8242,3253.21,13-04-2025 06:29,purchase,Australia,11.94.220.74,MacBook
CC_7701,4285.72,04-04-2025 22:09,online_payment,UAE,132.217.160.244,Windows
CC_7122,422.04,28-10-2025 21:05,subscription,Australia,68.225.225.254,Android
CC_1934,3706.51,28-06-2025 06:29,subscription,India,40.219.27.75,MacBook
CC_3592,2852.82,23-02-2025 03:23,refund,Canada,224.119.172.24,Windows
CC_8632,2345.1,05-12-2025 11:53,purchase,USA,47.188.28.235,MacBook
CC_8096,1001.36,28-08-2025 08:48,purchase,UAE,88.155.125.55,MacBook
CC_2873,1395.48,28-01-2025 21:01,subscription,UK,243.121.38.164,iPhone
CC_6245,2843.19,04-10-2025 21:57,purchase,UAE,203.111.251.122,iPhone
CC_1886,1061.41,17-01-2025 16:57,online_payment,Singapore,65.163.46.22,iPhone
CC_2134,1373.16,01-03-2025 11:58,withdrawal,Australia,224.108.135.55,Windows
CC_4015,4153.59,09-03-2025 07:31,online_payment,UAE,247.193.77.43,iPhone
CC_6722,4710,17-12-2025 17:00,online_payment,UK,248.179.112.91,Linux
CC_7375,4115.96,25-05-2025 14:05,purchase,UK,83.171.253.211,Windows
CC_1232,756.78,30-11-2025 23:38,refund,Australia,222.82.30.203,MacBook
CC_5305,2605.86,03-01-2025 16:15,online_payment,UK,163.116.164.249,Linux
CC_2596,187.25,17-05-2025 15:32,online_payment,UK,154.97.56.90,iPhone
CC_4131,4858.86,11-01-2025 11:09,withdrawal,UAE,5.78.230.79,Linux
CC_3043,3498.09,29-11-2025 01:08,online_payment,Canada,91.91.213.139,MacBook
CC_9571,4870.48,02-09-2025 12:59,purchase,UK,118.110.96.46,Linux
CC_3664,2716.1,05-10-2025 20:18,withdrawal,Canada,163.73.180.159,Android
CC_2435,4030.67,17-03-2025 14:14,purchase,India,158.239.106.27,MacBook
CC_9924,503.01,20-11-2025 09:16,subscription,India,171.75.219.108,iPhone
CC_4651,3885.52,05-10-2025 11:51,purchase,Germany,220.121.244.32,Windows
CC_8601,2067.61,16-10-2025 05:15,purchase,UAE,201.58.130.73,Windows
CC_5333,1540.45,29-10-2025 23:41,refund,India,231.233.107.9,Android
CC_1430,771.11,30-09-2025 15:12,subscription,UAE,86.44.246.147,MacBook
CC_4962,2780.92,12-10-2025 23:33,refund,Canada,213.14.206.239,Linux
CC_8030,648.71,12-10-2025 06:56,refund,Canada,232.82.133.41,MacBook
CC_4784,502.39,02-04-2025 23:46,subscription,USA,162.148.201.101,Windows
CC_3605,4743.76,29-05-2025 09:00,purchase,USA,7.112.3.161,Linux
CC_3507,143.95,27-02-2025 08:38,subscription,Canada,7.191.188.34,MacBook
CC_6867,936.84,11-06-2025 11:27,withdrawal,Germany,138.216.63.186,MacBook
CC_5267,3297.99,20-07-2025 05:21,purchase,UK,161.6.164.253,Linux
CC_2694,559.1,31-03-2025 08:03,purchase,UK,73.68.230.47,Android
CC_2267,2473.75,21-09-2025 03:52,refund,Canada,26.126.204.6,MacBook
CC_2205,2435.15,25-02-2025 13:39,refund,Canada,97.228.81.163,MacBook
CC_3639,903.13,08-01-2025 09:12,refund,India,31.250.88.255,Windows
CC_8928,4974.61,04-01-2025 15:38,refund,Singapore,238.32.50.156,Android
CC_9781,120.08,21-04-2025 22:26,refund,UAE,30.231.56.8,Windows
CC_3270,1102.71,03-04-2025 04:09,withdrawal,Singapore,124.52.245.24,Windows
CC_5822,2337.88,28-12-2025 00:45,online_payment,Canada,237.50.65.45,iPhone
CC_5605,4809.55,16-03-2025 22:12,subscription,Singapore,43.204.53.245,MacBook
CC_8101,4414.87,05-11-2025 13:20,subscription,Singapore,209.82.160.28,Linux
CC_7275,2149.42,14-09-2025 23:38,withdrawal,USA,116.43.228.9,Linux
CC_5146,2936.41,02-08-2025 16:49,subscription,UAE,102.8.30.47,Windows
CC_8035,3955.53,18-09-2025 12:02,refund,USA,56.169.96.96,iPhone
CC_6151,615.91,20-08-2025 23:44,purchase,UAE,55.120.146.204,Windows
CC_4811,2810.39,08-10-2025 18:41,withdrawal,Germany,135.56.27.144,Windows
CC_2225,2871.87,04-11-2025 02:37,online_payment,UAE,209.82.51.51,Android
CC_9092,2495.76,19-07-2025 19:45,online_payment,USA,32.116.44.154,Windows
CC_7272,1185.93,16-01-2025 11:41,withdrawal,India,165.201.220.148,Android
CC_8565,1425.41,21-10-2025 07:37,purchase,India,87.166.5.18,MacBook
CC_2558,4150.1,30-10-2025 06:01,withdrawal,Singapore,82.193.89.103,Android
CC_6131,2471.62,04-02-2025 06:39,online_payment,Singapore,179.252.117.127,Android
CC_7126,4688.83,16-03-2025 19:34,purchase,Germany,13.212.3.36,Android
CC_6289,4307.64,14-11-2025 06:06,refund,UK,23.49.186.231,Windows
CC_9807,4947.88,08-02-2025 05:20,withdrawal,India,29.13.243.78,Android
CC_5320,1650,04-10-2025 09:13,withdrawal,UK,237.36.150.118,Android
CC_3069,1600.07,18-04-2025 18:30,subscription,Canada,164.115.172.32,Linux
CC_9644,1206.41,15-12-2025 00:22,online_payment,Singapore,83.198.188.124,iPhone
CC_2504,1322.74,04-08-2025 17:04,purchase,UAE,143.214.224.63,iPhone
CC_2278,380.35,27-12-2025 03:51,purchase,Germany,4.172.56.120,MacBook
CC_4078,2440.79,05-09-2025 21:47,refund,UAE,195.242.80.182,MacBook
CC_3523,4239.8,18-03-2025 22:33,refund,Germany,235.94.99.250,MacBook
CC_9412,1019.09,19-10-2025 10:05,refund,USA,72.109.43.176,Windows
CC_2672,740.71,20-03-2025 00:59,purchase,Germany,5.229.118.48,Windows
CC_1468,2383.82,26-11-2025 14:28,withdrawal,Singapore,31.238.141.22,Windows
CC_8069,1064.27,17-10-2025 00:49,subscription,Canada,131.86.14.113,Windows
CC_7058,493.57,06-10-2025 13:03,online_payment,Germany,76.49.104.46,Linux
CC_5520,2650.17,26-12-2025 10:34,subscription,Canada,28.175.13.166,iPhone
CC_2819,1101.8,08-02-2025 16:38,purchase,Singapore,62.17.137.26,Windows
CC_4710,4413.59,22-10-2025 14:11,online_payment,Canada,26.57.188.211,Windows
CC_9112,1032.5,29-05-2025 05:44,withdrawal,Singapore,181.153.74.188,Android
CC_2544,929.47,14-12-2025 03:57,withdrawal,Germany,44.81.175.18,iPhone
CC_4069,1664.12,28-11-2025 11:28,refund,India,171.122.110.86,Android
CC_3908,4871.98,26-02-2025 01:16,refund,India,153.91.249.122,Linux
CC_1016,2444.1,30-06-2025 05:33,online_payment,USA,12.210.5.146,Windows
CC_4740,2628.72,02-05-2025 19:51,refund,USA,26.78.206.189,Windows
CC_8415,2455.86,13-09-2025 10:20,subscription,Singapore,170.125.65.94,MacBook
CC_1222,4139.61,08-08-2025 06:41,withdrawal,Australia,29.70.176.133,Android
CC_3423,4893.29,10-06-2025 09:14,refund,UAE,128.8.63.148,MacBook
CC_6888,1035.51,07-03-2025 00:10,refund,Canada,164.28.248.71,Linux
CC_8360,4936.72,08-05-2025 09:30,withdrawal,UAE,228.85.101.151,MacBook
CC_5526,1550.07,30-01-2025 22:16,subscription,UAE,214.157.32.111,MacBook
CC_6685,1445.6,07-01-2025 01:39,online_payment,UK,120.175.39.134,Windows
CC_3664,1521.71,29-07-2025 21:42,purchase,Singapore,4.117.11.56,Windows
CC_3022,270.7,11-08-2025 16:37,purchase,Canada,91.170.214.1,Android
CC_5119,692.91,26-07-2025 06:25,subscription,UK,245.23.183.70,iPhone
CC_4223,2163.09,28-02-2025 18:38,withdrawal,Germany,9.122.239.91,iPhone
CC_7328,2115.7,13-03-2025 11:05,withdrawal,Singapore,153.80.45.145,MacBook
CC_6283,4022.88,12-04-2025 08:16,refund,Singapore,35.107.142.52,Windows
CC_5997,432.56,02-12-2025 19:15,subscription,UK,97.201.225.214,MacBook
CC_2573,697.36,18-11-2025 18:47,withdrawal,UAE,120.91.110.120,MacBook
CC_7721,2309.11,20-01-2025 05:45,online_payment,USA,194.36.158.233,Windows
CC_4975,2903.71,29-09-2025 16:35,refund,Singapore,14.194.217.101,iPhone
CC_7601,3352.05,04-12-2025 00:09,subscription,Australia,215.14.22.15,Windows
CC_2753,1670.75,12-03-2025 22:10,withdrawal,Australia,177.85.222.16,Android
CC_9369,3698.12,08-02-2025 14:35,refund,UK,144.190.248.127,iPhone
CC_4662,4475.79,23-04-2025 16:53,withdrawal,Singapore,185.254.240.2,MacBook
CC_4288,577.97,01-01-2025 00:37,refund,USA,134.25.64.53,Android
CC_8761,128.16,20-11-2025 04:14,online_payment,India,238.32.77.104,MacBook
CC_4015,4102.25,09-07-2025 12:34,subscription,Australia,220.169.158.32,MacBook
CC_3396,3182.8,15-05-2025 13:45,refund,Germany,44.131.190.180,Linux
CC_4282,2383.41,31-07-2025 04:44,withdrawal,USA,246.151.127.95,Windows
CC_7409,1932.17,20-03-2025 03:49,online_payment,Canada,209.109.38.8,Windows
CC_8488,605.03,11-10-2025 13:46,purchase,Singapore,9.166.167.229,Linux
CC_8282,217.95,16-09-2025 07:18,refund,Australia,226.186.118.71,Android
CC_3593,1791.95,03-06-2025 11:38,withdrawal,Canada,132.17.45.168,iPhone
CC_6764,3281.39,05-09-2025 01:32,online_payment,UK,72.201.196.169,Windows
CC_7454,345.71,19-12-2025 06:03,online_payment,Australia,156.169.47.148,Linux
CC_9608,1299.83,24-08-2025 23:38,subscription,UAE,150.159.213.104,Android
CC_1736,152.46,26-04-2025 21:51,refund,USA,171.28.128.240,MacBook
CC_6302,3800.75,22-06-2025 07:11,purchase,UK,187.229.99.194,MacBook
CC_2054,314.32,02-07-2025 09:31,purchase,India,217.192.19.114,Windows
CC_1482,4618.14,22-08-2025 20:39,purchase,Australia,97.35.254.164,Linux
CC_4272,982.61,24-12-2025 14:38,online_payment,Singapore,58.52.190.42,MacBook
CC_9659,4044.32,21-05-2025 00:36,purchase,India,162.246.172.25,iPhone
CC_1544,4050.99,04-01-2025 19:30,withdrawal,Canada,146.140.222.19,Windows
CC_4036,3413.39,28-12-2025 07:17,refund,Germany,147.212.122.129,Windows
CC_6840,3094.3,11-04-2025 09:30,purchase,Australia,110.161.97.224,Android
CC_2280,640.33,06-08-2025 03:53,purchase,USA,128.60.14.154,Linux
CC_6421,117.6,31-07-2025 02:18,withdrawal,Canada,181.92.18.224,iPhone
CC_5719,378.51,25-06-2025 18:44,subscription,Singapore,103.159.15.140,Android
CC_8716,4684.95,11-07-2025 13:11,purchase,India,87.108.67.52,Windows
CC_1973,700.75,29-08-2025 00:20,purchase,Germany,127.19.207.243,Linux
CC_1579,1732.5,21-02-2025 12:40,online_payment,USA,228.142.123.243,iPhone
CC_5432,3618.03,17-03-2025 18:36,purchase,Australia,130.58.167.90,MacBook
CC_8824,1520.57,15-06-2025 20:18,purchase,India,7.199.201.208,iPhone
CC_9752,3042.65,04-10-2025 06:17,purchase,Australia,14.100.197.97,iPhone
CC_8040,3508.18,11-04-2025 07:42,purchase,Australia,31.230.158.252,Windows
CC_6763,972.26,14-11-2025 20:49,purchase,Germany,60.24.151.3,iPhone
CC_7767,3738.64,03-02-2025 08:03,purchase,Germany,209.15.20.15,iPhone
CC_8185,907.06,01-02-2025 20:03,withdrawal,UAE,155.168.228.63,Windows
CC_3125,3032.59,15-12-2025 13:54,purchase,USA,20.65.241.140,iPhone
CC_9108,3527.75,17-09-2025 22:17,refund,Australia,183.78.242.94,Linux
CC_5795,4345.51,27-06-2025 19:48,subscription,Singapore,82.179.139.129,Android
CC_1884,1736.44,27-10-2025 03:50,subscription,Australia,72.21.53.234,iPhone
CC_9535,1156.53,03-06-2025 11:27,purchase,UAE,186.209.202.37,Android
CC_4851,3493.22,27-11-2025 10:04,purchase,India,128.215.9.70,Windows
CC_7294,1505.56,03-03-2025 12:37,purchase,Singapore,219.157.99.127,Android
CC_7268,1926.39,02-02-2025 08:13,refund,Germany,98.48.169.111,Linux
CC_1856,3303.71,23-01-2025 19:06,subscription,UAE,240.7.233.156,Windows
CC_5301,4052.17,07-06-2025 16:22,purchase,UAE,186.213.160.112,MacBook
CC_1935,4037.95,10-10-2025 14:43,withdrawal,Australia,109.147.185.146,Linux
CC_5261,816.93,05-10-2025 15:32,online_payment,Germany,34.233.4.72,Windows
CC_2401,4994.04,04-08-2025 09:54,withdrawal,Canada,10.158.71.93,Windows
CC_5104,3913.22,09-01-2025 23:38,purchase,Singapore,146.170.83.215,Windows
CC_3929,2221.82,13-01-2025 13:45,online_payment,India,120.10.248.92,MacBook
CC_4569,2046.01,27-02-2025 22:10,withdrawal,UAE,245.17.113.47,Windows
CC_5524,1301.41,27-12-2025 09:30,refund,Germany,162.45.38.224,Linux
CC_1812,1167.2,29-01-2025 00:52,refund,Australia,149.82.11.142,iPhone
CC_1996,4758.76,08-07-2025 15:18,withdrawal,India,174.217.220.218,Windows
CC_9854,3593,20-06-2025 21:37,withdrawal,USA,20.130.114.29,Linux
CC_2268,1188.71,26-08-2025 05:34,subscription,UAE,213.211.175.107,Android
CC_7987,4379.89,15-04-2025 04:29,purchase,UAE,156.202.93.86,MacBook
CC_7139,2356.07,03-08-2025 03:07,subscription,India,42.95.12.75,iPhone
CC_1418,535.63,03-06-2025 23:52,withdrawal,UAE,241.56.97.213,Linux
CC_1534,3287.01,20-04-2025 06:44,online_payment,USA,245.20.246.240,iPhone
CC_9249,4989.08,01-11-2025 10:28,subscription,USA,217.225.136.205,Android
CC_8738,3297.69,18-11-2025 03:20,withdrawal,Singapore,50.215.148.76,iPhone
CC_6385,1219.15,21-09-2025 13:47,refund,Australia,81.192.249.30,iPhone
CC_8291,3665.33,26-10-2025 11:58,withdrawal,USA,91.144.130.20,Windows
CC_8932,3028.07,23-11-2025 22:17,online_payment,Germany,146.212.212.253,iPhone
CC_9808,1228.49,24-10-2025 19:37,subscription,UK,156.67.204.74,Windows
CC_6142,594.23,25-10-2025 11:06,online_payment,UK,148.127.162.226,iPhone
CC_3947,4382.65,12-01-2025 07:05,refund,USA,108.68.196.142,MacBook
CC_2654,636.36,25-01-2025 19:30,online_payment,India,177.43.254.19,iPhone
CC_9436,4335.07,10-10-2025 14:47,online_payment,UAE,33.103.179.143,iPhone
CC_5806,599.55,03-09-2025 03:13,subscription,USA,255.185.12.19,Windows
CC_8354,4553.82,24-11-2025 12:00,online_payment,Singapore,194.123.180.35,iPhone
CC_9345,423.53,06-01-2025 16:01,subscription,UAE,173.167.117.98,Windows
CC_8185,887.73,23-07-2025 09:06,purchase,Germany,77.127.88.13,Linux
CC_9481,4487.02,07-11-2025 16:56,withdrawal,UAE,99.82.194.46,iPhone
CC_1687,4070.87,03-06-2025 09:54,online_payment,Singapore,148.226.158.81,Android
CC_6690,1427.53,28-03-2025 07:49,withdrawal,Singapore,125.113.58.227,iPhone
CC_5726,4696.33,08-07-2025 21:51,subscription,USA,237.60.171.72,iPhone
CC_2572,1038.18,03-05-2025 22:54,purchase,India,246.229.139.138,iPhone
CC_1109,2444.39,19-01-2025 18:29,withdrawal,Germany,73.242.243.147,MacBook
CC_8288,2606.87,27-11-2025 11:35,withdrawal,USA,184.181.236.217,Android
CC_8281,4444.95,26-12-2025 04:15,withdrawal,USA,222.36.255.72,Android
CC_6795,4019.19,11-06-2025 23:27,purchase,UAE,41.130.86.71,MacBook
CC_9402,3362.05,23-02-2025 22:47,withdrawal,India,111.26.239.181,Linux
CC_6202,956.04,26-01-2025 22:47,purchase,Germany,36.151.97.224,iPhone
CC_4205,1330.1,21-04-2025 06:29,online_payment,UK,188.128.73.34,iPhone
CC_2453,4754.41,05-06-2025 23:13,purchase,Canada,18.126.143.157,iPhone
CC_3918,198.87,11-07-2025 13:32,subscription,Canada,162.150.61.164,Windows
CC_8933,2654.65,12-05-2025 02:51,withdrawal,Germany,225.75.172.125,MacBook
CC_7425,2991.22,17-12-2025 05:22,withdrawal,USA,57.29.247.226,Windows
CC_7874,4846.96,25-08-2025 22:43,refund,Canada,30.46.119.245,Windows
CC_2860,1741.15,17-10-2025 21:06,refund,Australia,216.207.222.126,Linux
CC_7750,3437.67,22-01-2025 02:09,withdrawal,Singapore,130.56.228.218,MacBook
CC_1996,2813.48,24-08-2025 08:11,withdrawal,UAE,106.101.208.114,MacBook
CC_7531,1307.19,09-02-2025 18:47,withdrawal,Australia,187.57.87.163,Android
CC_6054,2240.94,11-06-2025 03:40,subscription,UK,138.53.200.161,Android
CC_6401,650.43,15-01-2025 12:07,purchase,Canada,24.200.181.86,Windows
CC_2039,3276.38,03-06-2025 06:06,withdrawal,Germany,253.41.215.138,MacBook
CC_4757,1454.49,28-04-2025 12:44,withdrawal,UAE,106.56.142.188,iPhone
CC_1223,185.19,15-01-2025 14:01,subscription,USA,129.102.203.125,Android
CC_3571,1419.03,18-01-2025 15:42,refund,Germany,9.70.192.32,MacBook
CC_7565,660.31,16-07-2025 14:34,purchase,USA,19.130.185.181,MacBook
CC_1330,78.64,21-04-2025 13:43,purchase,Canada,50.213.156.220,Windows
CC_6303,2128.64,18-01-2025 01:30,withdrawal,Singapore,118.52.26.68,Linux
CC_8723,1886.02,09-11-2025 18:39,purchase,Germany,248.105.144.72,MacBook
CC_5659,4538.79,28-06-2025 02:56,online_payment,India,255.128.187.101,Windows
CC_9955,3574.32,26-11-2025 07:59,refund,India,102.198.60.115,Windows
CC_8811,2817.95,15-08-2025 04:18,withdrawal,UK,208.162.250.22,Android
CC_3773,1042.37,23-12-2025 16:04,subscription,Germany,22.37.104.158,MacBook
CC_9575,3616.55,19-06-2025 06:00,purchase,Australia,65.106.80.190,Windows
CC_3467,187.37,24-10-2025 00:42,purchase,Singapore,177.54.194.144,MacBook
CC_9938,2501.58,21-06-2025 15:50,withdrawal,Australia,182.124.132.143,Android
CC_2721,2131.38,26-02-2025 10:29,online_payment,UK,194.4.42.134,Android
CC_3722,990.85,24-03-2025 18:25,purchase,Canada,127.44.161.206,Linux
CC_8982,703.63,01-11-2025 11:39,online_payment,India,76.31.112.255,Windows
CC_5441,2614.79,28-09-2025 14:44,subscription,UK,37.75.134.176,iPhone
CC_7082,2599.3,02-07-2025 22:43,online_payment,Australia,54.240.85.238,iPhone
CC_3690,2624.27,12-12-2025 01:29,purchase,UAE,107.46.39.121,Android
CC_1091,1562.64,17-05-2025 15:50,refund,USA,138.118.85.25,Android
CC_8679,2974.3,18-02-2025 14:55,withdrawal,Germany,89.161.4.238,iPhone
CC_5498,1424.52,07-11-2025 07:47,subscription,Singapore,95.160.197.104,Windows
CC_9864,3209.79,28-05-2025 12:29,purchase,UK,27.188.56.72,iPhone
CC_5307,2820.48,03-04-2025 06:18,subscription,Canada,85.148.198.219,Linux
CC_5542,4833.46,11-12-2025 17:23,refund,UK,1.201.60.254,iPhone
CC_2496,4648.09,17-04-2025 16:07,refund,UK,122.224.1.83,Android
CC_1855,689.19,17-11-2025 04:07,online_payment,Australia,84.78.129.195,Android
CC_4944,2802.92,02-10-2025 17:57,online_payment,Australia,91.80.215.134,Windows
CC_9694,395.61,05-06-2025 18:09,refund,Singapore,183.37.216.112,Linux
CC_8235,2453.02,02-07-2025 10:29,purchase,Canada,167.90.46.7,Windows
CC_8636,3854.87,09-09-2025 22:38,online_payment,Germany,158.144.225.236,iPhone
CC_7266,1874.16,08-01-2025 18:30,refund,Australia,93.135.50.2,Linux
CC_6085,1645.62,26-09-2025 14:25,withdrawal,India,156.70.9.166,Windows
CC_8843,1994.48,04-07-2025 06:09,withdrawal,India,249.147.211.8,MacBook
CC_8446,2454.05,11-12-2025 18:06,subscription,USA,10.95.8.157,iPhone
CC_3898,4355.21,06-04-2025 20:43,purchase,Canada,214.217.31.15,MacBook
CC_2021,1574.61,22-07-2025 01:16,refund,India,86.215.173.218,Windows
CC_3772,4529.1,24-09-2025 16:47,subscription,India,241.171.104.107,Android
CC_2064,968.73,18-04-2025 09:59,withdrawal,USA,45.114.12.71,Linux
CC_4255,3445.14,26-10-2025 00:11,refund,India,80.71.144.90,Android
CC_6594,2333.93,04-03-2025 16:37,subscription,Australia,23.30.236.24,iPhone
CC_2415,932.37,15-01-2025 15:24,refund,India,56.164.96.118,Android
CC_5042,1542.37,20-05-2025 03:28,refund,Singapore,14.98.181.74,iPhone
CC_5570,706.43,18-08-2025 18:28,online_payment,Germany,214.49.70.227,iPhone
CC_3901,4896.49,08-07-2025 20:32,online_payment,Singapore,24.126.91.149,Windows
CC_6715,3862.99,24-11-2025 10:36,refund,India,244.214.150.99,iPhone
CC_9813,2845.71,12-11-2025 22:08,withdrawal,Singapore,54.88.180.248,Linux
CC_5406,458.33,03-06-2025 10:38,withdrawal,Germany,120.67.9.237,Android
CC_9471,3293.37,16-05-2025 18:01,online_payment,UK,120.151.83.96,Linux
CC_7191,3293.23,25-01-2025 15:34,withdrawal,USA,162.92.223.231,Android
CC_3600,2109.93,01-09-2025 17:31,withdrawal,USA,48.234.92.79,iPhone
CC_8648,2736.16,16-01-2025 20:06,online_payment,Australia,152.148.178.112,MacBook
CC_8759,4171.31,03-07-2025 22:03,withdrawal,UAE,124.174.103.77,Android
CC_4838,3817.05,20-03-2025 12:54,online_payment,Canada,199.69.245.148,MacBook
